epoch,train_loss,train_acc,val_loss,val_acc
0,1.671755245491564,0.2874551051821447,1.776012170009124,0.49786324786324787
1,1.363173332136065,0.3606977937403797,1.0587300907852304,0.6442307692307693
2,1.193180203774209,0.38686505900461776,0.8758037436721672,0.6965811965811965
3,1.163537695751611,0.4244484350949205,0.9114581886519734,0.6720085470085471
4,1.04459992000664,0.4272703950743971,1.025766511248727,0.6420940170940171
5,1.0669707973043756,0.4490764494612622,0.8007611494797927,0.7115384615384616
6,0.9394700634228749,0.44125192406362235,0.6525447409377139,0.7970085470085471
7,0.9217912122003233,0.45997947665469474,0.5626592366104453,0.8173076923076923
8,0.9044581142188709,0.4960236018471011,0.5202743079927232,0.8344017094017094
9,0.8772775844588164,0.4349666495638789,0.660904278103103,0.7681623931623932
10,0.8557847874662459,0.4861467419189328,0.6019840046890781,0.8108974358974359
11,0.7974543754047709,0.5205233453052848,0.8115656304563212,0.7264957264957265
12,0.7716797358748728,0.5486146741918932,0.5190709839519273,0.8279914529914529
13,0.822021893136253,0.5164186762442278,0.4131675770140102,0.8867521367521367
14,0.8013916200952936,0.5185992816829144,0.6139145289730822,0.8023504273504274
15,0.7736663390820671,0.5459209851205746,0.41523905697031915,0.8824786324786325
16,0.7548010411661303,0.5641354540790149,0.45632365677091813,0.8792735042735043
17,0.7777694261887552,0.5375833760903027,0.6378875736497406,0.7927350427350427
18,0.7386532125410635,0.49948691636736786,0.4262557019535293,0.8621794871794872
19,0.6645660701013333,0.5123140071831709,0.4182788230415083,0.8643162393162394
20,0.6930938561553525,0.5251410979989738,0.3314012877452068,0.9027777777777778
21,0.6712701250003386,0.547203694202155,0.39673619902032053,0.8632478632478633
22,0.7514919818762695,0.534376603386352,0.38520052443202746,0.8931623931623932
23,0.6309922774245398,0.5709338122113905,0.37410728391419107,0.9091880341880342
24,0.6585651727564339,0.586198050282196,0.526833955039326,0.813034188034188
25,0.6555551925397886,0.5005130836326321,0.4126937149936317,0.8974358974358975
26,0.6645930710665809,0.5446382760389944,0.32287817989659107,0.9113247863247863
27,0.6253592302519092,0.5415597742432017,0.3310642698381701,0.9027777777777778
28,0.6431128487961912,0.5354027706516162,0.3918124788846725,0.9027777777777778
29,0.6133509122022548,0.52603899435608,0.5158349968429304,0.8194444444444444
30,0.6347537673455498,0.5492560287326834,0.3737281234855326,0.8760683760683761
31,0.6002616046666487,0.5241149307337096,0.37696900174149084,0.8792735042735043
32,0.5915324390699094,0.52603899435608,0.3761350145706764,0.8910256410256411
33,0.6155192297565564,0.5328373524884557,0.32361701691252553,0.9091880341880342
34,0.5978077556794579,0.52603899435608,0.5388016267719432,0.8365384615384616
35,0.5772815485369737,0.560287326834274,0.3903707332081265,0.8760683760683761
36,0.5765801636973303,0.551693175987686,0.3214388586517073,0.9102564102564102
37,0.567654332468117,0.5628527449974345,0.3832880212710454,0.8952991452991453
38,0.5241666517849761,0.560287326834274,0.353438700366224,0.8942307692307693
39,0.6189218998689294,0.5028219599794767,0.35407671332359314,0.8931623931623932
40,0.5280168615377151,0.5423293996921498,0.35299081527269804,0.8824786324786325
41,0.5755150579317464,0.5078245253976398,0.3205190193958772,0.9017094017094017
42,0.5365423042233508,0.5651616213442792,0.4693018040086469,0.8547008547008547
43,0.5506178340494724,0.5156490507952797,0.36477526487448275,0.8760683760683761
44,0.4990503748772755,0.5261672652642381,0.3809019683772682,0.8824786324786325
45,0.5907179223628702,0.5720882503848127,0.3900391591919793,0.875
46,0.48300817202090485,0.517316572601334,0.41320288283193213,0.8504273504273504
47,0.5309928145227125,0.5261672652642381,0.36531744859157467,0.8739316239316239
48,0.5078381656560609,0.5529758850692663,0.3485294269700336,0.8803418803418803
49,0.5151196322559148,0.5118009235505387,0.33218680844347703,0.8888888888888888
50,0.4862965191019199,0.5329656233966137,0.34596020569149244,0.8910256410256411
51,0.503845795430912,0.5997947665469472,0.3916090365149017,0.8579059829059829
52,0.505707078221029,0.5419445869676758,0.3680560359588036,0.8685897435897436
53,0.45983384744579087,0.5407901487942535,0.35075530791893983,0.8792735042735043
54,0.46340230373372293,0.5248845561826577,0.336619018489479,0.8952991452991453
55,0.49998924957293006,0.5379681888147768,0.35538595940312767,0.8803418803418803
56,0.45926573206257243,0.5592611595690098,0.33553202437539387,0.8856837606837606
57,0.4582196674732565,0.5649050795279631,0.3552182681030697,0.8814102564102564
58,0.4967882541156904,0.5895330938943047,0.34988359126270324,0.8824786324786325
59,0.5255427553661057,0.5615700359158543,0.33065561453501385,0.8974358974358975
