epoch,train_loss,train_acc,val_loss,val_acc
0,1.7118889527641004,0.2546466051333923,1.4155142507170704,0.5492102065613609
1,1.3630145771009972,0.36856745479833103,1.4959482755579896,0.5091130012150669
2,1.2550210258212822,0.3915792135541788,1.0956381001710023,0.6208991494532199
3,1.1215461817353245,0.42432671639903907,1.140217282792343,0.6233292831105711
4,1.1009238924068572,0.4362119104817297,1.300465073069854,0.6257594167679222
5,1.0158610581025296,0.4104185105575926,1.3582934393193278,0.6281895504252734
6,0.9583102931889199,0.48210898975850297,1.35766714050877,0.6622114216281896
7,0.8837163704266695,0.4440510810469086,1.7146041346928909,0.551640340218712
8,0.9111250366147512,0.4834998103426476,1.4125344782234832,0.7351154313487241
9,0.9052494834114198,0.46238462511063344,1.8155351283338785,0.6306196840826246
10,0.7936485887915254,0.4680743456821343,1.5087591877539857,0.6950182260024301
11,0.8554241210128041,0.5087874573270957,1.2433900035021517,0.6998784933171325
12,0.7746199683845232,0.5123277279049184,1.194617605296259,0.7460510328068044
13,0.7505326751270552,0.4981666455936275,1.2748927089452453,0.7108140947752126
14,0.7321178606539523,0.5080288279175623,1.3311961525700362,0.6804374240583232
15,0.7681499532568634,0.5022126691111392,1.1645116856726812,0.732685297691373
16,0.7239476702377278,0.49260336325704895,1.1606394989667224,0.7217496962332929
17,0.7493650102482717,0.4838791250474143,1.4693094861319114,0.6731470230862697
18,0.6880032156764488,0.5019597926412948,1.1421691616714218,0.7144592952612394
19,0.6842477507319338,0.5261094955114427,1.1195620885016997,0.7253948967193196
20,0.6986683871851873,0.4785687191806802,1.2582903284928053,0.6938031591737546
21,0.7128778504185828,0.47995953976482486,1.3514236891110352,0.7181044957472661
22,0.6867416217529393,0.5549374130737135,1.1684259920769156,0.7484811664641555
23,0.6815120879000667,0.517891010241497,1.2607617392719588,0.6950182260024301
24,0.67067930990502,0.5158679984827412,1.2083394536126137,0.7569866342648846
25,0.6557615380444528,0.5158679984827412,1.1559788552118535,0.741190765492102
26,0.667602133337926,0.5385004425338222,1.0786173168393272,0.7496962332928311
27,0.6512545529441626,0.5100518396763181,1.1642051379706706,0.7351154313487241
28,0.5909679497986983,0.5311670249083322,1.3419212840162535,0.7290400972053463
29,0.5791480765358991,0.5496270072069794,1.3984555077002376,0.6852976913730255
30,0.5631439735862606,0.5532937160197243,1.1876457600083705,0.7448359659781288
31,0.5897783345467131,0.5409027689973448,1.1803676735876831,0.7339003645200486
32,0.5935328128418046,0.5262359337463649,1.1690124198703835,0.7618469015795869
33,0.5566411267145046,0.5398912631179669,0.9596184216901424,0.7800729040097205
34,0.5694951526523918,0.5462131748640789,1.3187985104460038,0.7314702308626975
35,0.5797110755127952,0.5044885573397395,0.9993840643586104,0.7594167679222357
36,0.5913436635377238,0.5489948160323682,1.1132746763970989,0.724179829890644
37,0.5076941136901456,0.5363509925401442,1.0517901141617452,0.7667071688942891
38,0.533928732479217,0.5137185484890631,1.109918138743316,0.7460510328068044
39,0.5526189760366573,0.5053736249841952,1.0862632787097268,0.7739975698663426
40,0.5481137634491797,0.528385383740043,0.9330161796160775,0.7679222357229648
41,0.5481705729948433,0.567834113035782,0.961986212872358,0.7569866342648846
42,0.5273842769626088,0.5087874573270957,0.94195121244266,0.7691373025516404
43,0.5551119303131302,0.5070173220381844,0.9626292121366916,0.7861482381530984
44,0.4942120167515434,0.5544316601340246,1.0107432190297152,0.778857837181045
45,0.5236289121209633,0.5498798836768238,0.9424270495030019,0.7849331713244229
46,0.4935695771879215,0.5411556454671893,0.9612479219314973,0.7910085054678008
47,0.5438742472042792,0.5491212542672904,0.9891742790889624,0.7982989064398542
48,0.5412099554047661,0.5677076748008598,0.9850279859030667,0.7739975698663426
49,0.5064958274658388,0.5309141484384878,0.9872690694155409,0.7800729040097205
50,0.5042194854574087,0.5439372866354786,0.9773432847071679,0.7800729040097205
51,0.4772891811918166,0.5735238336072829,1.0037678909620422,0.7922235722964763
52,0.46350640492608686,0.5931217600202301,0.998471048159269,0.787363304981774
53,0.5762668233602685,0.548362624857757,0.9068293038434275,0.7825030376670717
54,0.4653704467374737,0.4969022632444051,0.9572667049318733,0.7885783718104495
55,0.5428672973780162,0.5524086483752687,0.9976124347777152,0.7861482381530984
56,0.5299233544609884,0.5672019218611708,0.9523623398123796,0.778857837181045
57,0.47481386935700354,0.6411682892906815,0.9330781407808185,0.7849331713244229
58,0.5134377147437634,0.5569604248324693,0.9729550684352981,0.7885783718104495
59,0.5044967564187198,0.5383740042989,0.9915677529928316,0.787363304981774
