epoch,train_loss,train_acc,val_loss,val_acc
0,1.671445239608248,0.26629610914603336,1.106250054696027,0.6262254901960784
1,1.3435132262560983,0.3588933804951996,1.1180634708965527,0.6090686274509803
2,1.2751158453588114,0.38428499242041436,0.9553869016030255,0.7058823529411765
3,1.1913999622069325,0.41940373926225366,0.9677451416557911,0.7083333333333334
4,1.055295350697379,0.42344618494188985,1.0656091185177075,0.6752450980392157
5,0.9809906822433972,0.46589186457806975,0.8163168091399997,0.7487745098039216
6,0.9344983426472826,0.4451743304699343,0.8484380549075556,0.7708333333333334
7,0.9402601330975441,0.43911066195048004,0.9276128925529181,0.7659313725490197
8,0.8958958681332095,0.48332491157150076,0.9572112513523475,0.7132352941176471
9,0.8167709106746016,0.45982819605861547,0.6638513184061238,0.8026960784313726
10,0.8240575970514307,0.4959575543203638,0.8017571393181296,0.7671568627450981
11,0.8254463864493213,0.5245073269327943,0.71032508039007,0.7561274509803921
12,0.7870369207804826,0.5218544719555331,1.1463593478296317,0.7671568627450981
13,0.8265771264075751,0.5045477513895907,0.8121737136560327,0.7450980392156863
14,0.8231986440631583,0.4945679636179889,1.0905244140064014,0.7267156862745098
15,0.7366554246158417,0.46753410813542196,0.7753628071616677,0.7879901960784313
16,0.7362408828349833,0.4996210207175341,0.7659839076154372,0.7843137254901961
17,0.759135724220871,0.5002526528549772,0.8982053925009335,0.7230392156862745
18,0.7173139385016896,0.5072006063668519,0.8703560957721636,0.7328431372549019
19,0.7413895616271148,0.5274128347650329,0.6840979620522144,0.7757352941176471
20,0.6605689500003465,0.4881253158160687,0.8621897837694954,0.7916666666666666
21,0.687609567342231,0.5405507832238504,1.1063192030962776,0.7463235294117647
22,0.6717181423205568,0.5401718039413845,0.959022583914738,0.7573529411764706
23,0.7001270237988206,0.5606366851945427,0.7151972102183922,0.7965686274509803
24,0.6421770244430206,0.5511622031328954,0.8436350074468875,0.7732843137254902
25,0.6677567210686575,0.5173067205659424,0.781637993513369,0.7977941176470589
26,0.637102363295119,0.5117483577564427,0.9548251301634545,0.7892156862745098
27,0.5527010022343982,0.5072006063668519,0.732552673886804,0.8284313725490197
28,0.6748068809750226,0.5157908034360789,0.7785479870497012,0.8125
29,0.6490499620307509,0.5171803941384537,0.8470038993685853,0.7794117647058824
30,0.6066276461503433,0.5450985346134412,0.693768369216545,0.8174019607843137
31,0.5853634424857747,0.5306973218797373,0.8421257909606484,0.7928921568627451
32,0.6367723567730372,0.5490146538655887,0.6176778931243747,0.8088235294117647
33,0.6366727005477624,0.4455533097524002,0.7701898030206269,0.7941176470588235
34,0.6313693821279613,0.5209701869631127,0.8336139379763136,0.7892156862745098
35,0.6329927665528292,0.5506568974229409,0.8055816549880832,0.7916666666666666
36,0.5626047703580099,0.5409297625063163,0.6630193696302527,0.8161764705882353
37,0.5707167616210964,0.5192016169782718,0.8041246340555304,0.8063725490196079
38,0.5937116466248017,0.5342344618494189,0.6380284113042495,0.8284313725490197
39,0.5544000873968058,0.5469934310257706,0.7292742805153716,0.8125
40,0.519692157828609,0.5598787266296109,0.7787923777804655,0.8026960784313726
41,0.5352270100501043,0.5457301667508843,0.6671101959312663,0.8308823529411765
42,0.5766491573106285,0.5490146538655887,0.7549479977757323,0.8075980392156863
43,0.47848443175699445,0.5070742799393633,0.7752434400951161,0.8125
44,0.5126064750749454,0.5397928246589186,0.804297080226973,0.7990196078431373
45,0.49701060210893466,0.5217281455280445,0.7351408682617486,0.8075980392156863
46,0.5688197000828459,0.5334765032844871,0.6942829466333577,0.8321078431372549
47,0.47390749949082817,0.5295603840323395,0.7421206095639397,0.8088235294117647
48,0.47284712422189235,0.5353713996968166,0.694481597811568,0.8198529411764706
49,0.4846595904633154,0.5501515917129863,0.7094494606934342,0.8125
50,0.5089876192305172,0.5567205659423952,0.7032211434607413,0.821078431372549
51,0.4931008994669671,0.5462354724608388,0.7232885378248551,0.8161764705882353
52,0.506417201181564,0.5610156644770086,0.7378553894220614,0.8125
53,0.508166234727578,0.5376452753916119,0.7770076697947932,0.8112745098039216
54,0.4720522603900099,0.5462354724608388,0.7224171313585019,0.8247549019607843
55,0.49817523760829324,0.5685952501263264,0.7352886515505174,0.8125
56,0.5061122823116935,0.5483830217281456,0.7517092315589681,0.8198529411764706
57,0.5247402066998316,0.5339818089944416,0.7136019304686901,0.8161764705882353
58,0.5502973618668219,0.5285497726124305,0.7233313818772634,0.8149509803921569
59,0.504972508680706,0.5282971197574533,0.7398187325281256,0.8137254901960784
