epoch,train_loss,train_acc,val_loss,val_acc
0,1.6933545859385757,0.29672986385036265,1.238173154211536,0.5498281786941581
1,1.3231907332727724,0.37332994019595367,1.9388771483168978,0.47880870561282934
2,1.2323254700880466,0.3958518895533783,0.9720587813704011,0.6586483390607102
3,1.1207720698678079,0.4075582135131696,0.9317254591370503,0.693012600229095
4,1.0682518515882335,0.42995292021885734,0.8699853473512578,0.7239404352806414
5,0.9582308185572296,0.4615090978495992,0.6529332124900162,0.8041237113402062
6,0.9749878674825194,0.4406413029647538,0.9288751579232232,0.7044673539518901
7,0.9023745434212008,0.48861178266955085,0.9201953779790819,0.6941580756013745
8,0.8964792906684356,0.47461509097849597,1.1989746273997723,0.6483390607101948
9,0.8441263108948803,0.44713067820333374,0.9483229902328631,0.6597938144329897
10,0.8308644130843061,0.48186792212749713,0.776978747951206,0.7686139747995419
11,0.8452553814574498,0.5116427026339229,0.9459534072384392,0.7411225658648339
12,0.7612963875888155,0.4770327013614964,0.8130127079571509,0.720504009163803
13,0.7863734781150524,0.5192772617381346,1.1125977069378445,0.702176403207331
14,0.7879015317034791,0.5261483649319252,0.908038871121707,0.7525773195876289
15,0.7098744321353321,0.506044025957501,0.8578830687041136,0.7502863688430699
16,0.7394984178847067,0.5486703142893498,0.7544080722236415,0.7479954180985109
17,0.753097693456586,0.5131696144547653,0.7186344592978181,0.7812142038946163
18,0.6928574079160609,0.5297111591805573,0.8645032271486787,0.7399770904925544
19,0.7348621835545102,0.5306018577427154,0.6619271554761189,0.7468499427262314
20,0.6670671782886152,0.4998091360223947,1.1579091065528058,0.6723940435280642
21,0.6647507958109407,0.5260211222801883,0.966079272082308,0.695303550973654
22,0.6588583190502716,0.5481613436824023,0.8653842713278457,0.7594501718213058
23,0.6864183417773001,0.507825423081817,1.0202899988301157,0.7067583046964491
24,0.6444350205307805,0.539254358060822,0.8997798327864377,0.7319587628865979
25,0.6416531109198584,0.545743733299402,1.175796808655729,0.6781214203894617
26,0.653251630755717,0.5233490265937142,0.9425329214382281,0.7285223367697594
27,0.642137947311109,0.5383636594986639,1.1675529250574275,0.718213058419244
28,0.6297258716728384,0.5645756457564576,1.0319551890385246,0.7147766323024055
29,0.5836895942907931,0.542053696399033,0.9851666165927568,0.7285223367697594
30,0.6336308747002878,0.5491792848962972,0.9647957828036698,0.7445589919816724
31,0.59644714253051,0.5200407176485558,0.8932005045476784,0.7434135166093929
32,0.5625740650471028,0.5482885863341392,0.9218329916295317,0.7422680412371134
33,0.6110033840452962,0.5412902404886117,1.0037490195015453,0.7422680412371134
34,0.5884464751340791,0.5289477032701362,1.0811209065534542,0.7640320733104238
35,0.5322561548106284,0.569792594477669,1.1020674667271007,0.7193585337915235
36,0.580467354888785,0.5155872248377656,1.0905332456066572,0.6804123711340206
37,0.5898277351974243,0.5532510497518768,0.9340916785997214,0.7376861397479955
38,0.5610327770755041,0.5980404631632523,0.9890259933089336,0.7399770904925544
39,0.5133132967637656,0.5498154981549815,0.9959518740130727,0.7342497136311569
40,0.5336255674990007,0.5775543962336175,1.054787940585736,0.7101947308132875
41,0.5338185614704676,0.547525130423718,0.944076182779441,0.7273768613974799
42,0.5416360311091651,0.5241124825041353,0.9390220786834227,0.7422680412371134
43,0.512454550574414,0.5297111591805573,1.1086454964994974,0.7124856815578465
44,0.4967181103528949,0.5588497264282988,0.9638372428911521,0.7273768613974799
45,0.4456158470509844,0.5757729991093015,1.0125874476197931,0.7285223367697594
46,0.5220624517736157,0.541035755185138,1.0266439387615331,0.7411225658648339
47,0.5026846194554716,0.5453620053441913,0.9487334948634774,0.736540664375716
48,0.43867997101797584,0.5591042117317725,1.1098491580215926,0.7537227949599083
49,0.4923772696760687,0.5745005725919328,0.9970538945269066,0.7468499427262314
50,0.4491847546531554,0.5555414174831403,0.9940572361219653,0.7445589919816724
51,0.5044434224547495,0.5164779233999236,0.9817594729474867,0.7548682703321878
52,0.48344335420537593,0.5261483649319252,0.9557546240630701,0.7502863688430699
53,0.4887063435158788,0.5169868940068711,1.0216289714985833,0.7479954180985109
54,0.5229385735910044,0.5136785850617127,0.9785738796985709,0.7422680412371134
55,0.49196756126877916,0.5747550578954065,0.9945950514945241,0.7353951890034365
56,0.4893781160228291,0.5750095431988803,0.9949923424649757,0.7422680412371134
57,0.4246944919435225,0.5808627051787759,1.0335336161642958,0.7376861397479955
58,0.4670352094849037,0.5536327777070874,0.9867386763311606,0.7376861397479955
59,0.46731343212769616,0.5292021885736099,1.0464070826461636,0.7411225658648339
